player,hard_elo,clay_elo,grass_elo,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Liang E.S.,1428.4409757256064,1436.3588276822472,1428.1272820643057,1428.1272820643057,13,1,0,303.0,4.0,-0.22822475107693654
Liebens K.,1499.1764637284368,1499.1761778002467,1499.1761778002467,1499.1761778002467,1,0,0,327.0,4219.0,
Liggan K.,1499.9478797008303,1499.9478797008303,1499.9478797008303,1499.9478797008303,1,0,0,229.0,7132.0,
Likhovtseva E.,1499.6102135380922,1499.7190653954376,1499.8154352262795,1499.5734903377324,16,6,7,124.0,6731.0,-0.07838241313424649
Lim A.,1495.4747410707464,1492.632701149374,1491.8847711929018,1491.8847711929018,8,9,0,259.0,3380.0,-0.05949515625199098
Linetskaya E.,1499.928635531646,1499.9286324915827,1499.9286324915827,1499.9286324915827,1,0,0,584.0,6802.0,
Linette M.,1545.7900272691936,1594.7583706575613,1545.7900272691936,1595.7900272691936,280,105,48,62.0,17.0,-0.1515236635501095
Lisicki S.,1503.096322456668,1462.1079861761523,1488.2824874708062,1459.9063280504909,224,76,61,371.0,1162.0,-0.21864693194281315
Lisjak I.,1499.9564585674166,1499.944083173355,1499.9440620921448,1499.9440620921448,2,1,0,737.0,6408.0,
Lister C.,1494.9920991577417,1495.379540745,1495.3856509050167,1494.9920991577417,0,2,1,550.0,3323.0,
Liu A.,1499.8548564617995,1499.8549078388594,1499.8549078388594,1499.8549078388594,4,0,0,328.0,6619.0,
Liu C.,1436.0548036726789,1488.4580193084084,1478.9183696715697,1471.343144350669,62,29,12,111.0,47.0,0.028549631601290204
Liu F.,1476.1965404364464,1476.1171655009675,1476.1171655009675,1476.1171655009675,23,0,0,367.0,670.0,0.04183278011932584
Liutova K.,1566.1637271027312,1566.9012900909038,1566.9012900909038,1566.9012900909038,4,0,0,229.0,28.0,
Lizarazo Y.,1496.2759823684607,1496.534182165553,1496.2759823684607,1496.2759823684607,0,8,0,537.0,1607.0,
Llagostera V.,1499.81536322376,1499.8124080040693,1499.80157368489,1499.80157368489,1,1,0,85.0,6321.0,
Llagostera Vives N.,1498.1626503678808,1499.094780822162,1498.0624310801982,1497.3888233804907,23,54,3,133.0,5458.0,0.019039888179136655
Lodikova D.,1488.1410770414786,1488.2670017311916,1488.1410770414786,1488.1410770414786,0,1,0,415.0,411.0,
Loeb J.,1453.1671757139736,1447.1680996141451,1442.8161261090142,1435.988478721712,10,3,1,542.0,516.0,-0.2685804329999986
Loit E.,1499.5899790872068,1499.9292813085715,1499.7238005843774,1499.566087263023,25,35,4,117.0,6307.0,-0.08335155270241928
Lottner A.,1477.9075563727738,1481.001617409901,1486.6923085682356,1471.568003662138,10,17,8,162.0,2372.0,0.02295173876998663
Lovric P.,1491.6783762200862,1491.699663985939,1491.699663985939,1491.699663985939,1,0,0,632.0,1811.0,
Lu J.,1462.6283021520424,1461.4718779639338,1461.4718779639338,1461.4718779639338,4,0,0,259.0,670.0,
Lu J.J,1497.7352596670257,1497.6757706157593,1497.6757706157593,1497.6757706157593,5,0,0,275.0,3245.0,
Lu J.J.,1499.17381044279,1499.1733317974065,1499.1733317974065,1499.1733317974065,6,0,0,201.0,5458.0,
Lu Jia Jing,1498.616685059017,1498.6162664573237,1498.6162664573237,1498.6162664573237,1,0,0,271.0,3680.0,
Lu Jia-Jing,1490.4707150176303,1490.482741374569,1490.482741374569,1490.482741374569,3,0,0,185.0,2546.0,
Lu Jing Jing,1497.5840852828105,1497.5914629002136,1497.5914629002136,1497.5914629002136,3,0,0,162.0,3134.0,
Lu Jing-Jing,1499.742405269595,1499.7138946460154,1499.7138946460154,1499.7138946460154,2,0,0,180.0,2957.0,
Luangnam N.,1498.4595897867994,1498.4586182262592,1498.4586182262592,1498.4586182262592,11,0,0,209.0,4931.0,-0.1817644624084892
Lucic M.,1492.2047948794043,1496.9224820237296,1497.0476188746075,1490.4383748639225,71,40,25,73.0,3812.0,-0.14943426013281752
Lucic-Baroni M.,1502.814871293414,1508.7727572940723,1501.5987975089647,1506.333559884406,30,25,5,30.0,3146.0,-0.04648571010449459
Lukacs V.,1498.9664440644635,1498.9673805644672,1498.9664440644635,1498.9664440644635,0,3,0,728.0,4800.0,
Lumsden M.,1500.7520089151822,1500.7520089151822,1500.6046586656444,1500.7520089151822,0,0,2,280.0,2635.0,
Luz B.,1499.4717086906517,1499.4703922355118,1499.4717086906517,1499.4717086906517,0,2,0,531.0,5235.0,
Luzhanska T.,1499.5760621807422,1499.484793684052,1499.453202343915,1499.453202343915,5,1,0,145.0,5304.0,
Lykina K.,1499.820591280447,1499.813262473833,1499.8293098089816,1499.813262473833,1,0,1,184.0,6186.0,
Lys E.,1598.776879541415,1535.7378726659304,1535.7378726659304,1585.7378726659304,48,29,8,92.0,15.0,-0.15309754821728677
Lyubtsova O.,1499.8974126381656,1499.8974126381656,1499.8974126381656,1499.8974126381656,0,0,0,198.0,6410.0,
Ma S.,1495.7053425587214,1495.7051230892155,1495.7051230892155,1495.7051230892155,1,0,0,224.0,2518.0,
Ma Y.,1472.530088481507,1478.2710499046798,1478.2710499046798,1478.2710499046798,7,0,0,194.0,31.0,
Maes C.,1499.874816992835,1499.9025854049905,1499.874785888479,1499.874785888479,2,2,0,183.0,6774.0,
Majeric T.,1497.606207906481,1497.1569959039539,1496.6123944996516,1496.6123944996516,12,3,0,134.0,4518.0,-0.1320345619112619
Makarova E.,1507.3579799599388,1481.011654918835,1505.8028578513351,1493.1682202653776,307,95,70,178.0,769.0,-0.1986887980417601
Maleckova J.,1469.9366351281287,1471.055471765709,1467.4692266030804,1467.4692266030804,1,3,0,589.0,405.0,
Malek T.,1497.80515238928,1497.151515774597,1497.4993782794181,1495.5480048050172,40,30,6,413.0,4369.0,0.0007856706717326301
Malygina E.,1481.0318145709664,1480.2255962476768,1479.4809636009218,1479.4809636009218,1,1,0,590.0,1196.0,
Mamic S.,1499.7688152636663,1499.7872549726812,1499.7479676169644,1499.7479676169644,1,6,0,229.0,6613.0,
Manasieva V.,1499.1650245815777,1499.0391374406645,1498.9824167988706,1498.8537959112155,19,2,1,115.0,5639.0,-0.10530205602947151
Mandlik E.,1393.7970360959673,1403.7425967682007,1424.867162911445,1381.2237719218153,18,3,4,174.0,153.0,-0.44270507935648495
Mansouri Y.,1471.0632396498706,1471.5419446252583,1471.5419446252583,1471.5419446252583,2,0,0,380.0,355.0,
Marand S.,1497.386601900108,1497.3238059454227,1497.1186431893627,1497.1186431893627,2,1,0,341.0,3792.0,
Marcinkevica D.,1496.221904577571,1496.139326992858,1496.221904577571,1496.221904577571,0,4,0,223.0,2593.0,
Marcinko P.,1464.5421061307645,1535.589864249342,1518.7130794201926,1514.5421061307645,13,13,4,73.0,6.0,0.004544818277247842
Maria T.,1460.4069968437445,1497.9482014138878,1578.812559015089,1547.9482014138878,171,105,58,80.0,15.0,0.10228240726056864
Marino R.,1378.9529472450502,1433.303265783787,1439.3164063069207,1389.3164063069207,94,10,20,339.0,26.0,0.0043281683416616645
Maristany G.,1471.7950007015922,1474.6761786114914,1470.1603536015184,1470.1603536015184,1,3,0,178.0,150.0,
Marosi K.,1499.7603756378833,1499.9269590326946,1499.768410137225,1499.768410137225,1,8,0,458.0,5164.0,
Marrero M.,1499.9478228503735,1499.9478228503735,1499.9478228503735,1499.9478228503735,0,1,0,861.0,7131.0,
Martic P.,1476.5056126266209,1535.3871439480492,1494.3399234690105,1485.3871439480492,237,134,42,138.0,426.0,-0.10564641924983109
Martincova T.,1453.408536470493,1422.6507879857124,1456.8647836567638,1414.9120208829843,105,33,24,250.0,103.0,-0.014774200684982697
Martinez Cirez C.,1459.352580464325,1457.247858293013,1459.352580464325,1459.352580464325,0,3,0,352.0,130.0,
Martinez Granados C.,1499.8892478494126,1499.889293838453,1499.8892478494126,1499.8892478494126,0,6,0,310.0,6983.0,
Martinez-Sanchez M.J.,1499.1525695993253,1502.4359062504298,1499.9487892482564,1501.000905199748,76,69,14,157.0,4932.0,-0.17947354685474454
Martinovic S.,1499.9342233020595,1499.9342244964682,1499.9342244964682,1499.9342244964682,1,0,0,240.0,6886.0,
Masarova R.,1518.526614825672,1531.8725112310567,1510.8529311627722,1560.8529311627722,43,23,12,166.0,47.0,-0.10228742604764973
Mateas M.,1481.6022493111673,1493.7047723849955,1485.1406826467855,1485.1406826467855,3,4,0,243.0,465.0,
Matoula M.,1466.668321226587,1466.5754409886506,1466.5754409886506,1466.5754409886506,2,0,0,301.0,48.0,
Mattek B.,1500.2453960466762,1500.042991820961,1500.3375541525465,1500.3098522406578,26,7,12,43.0,6510.0,0.0012843300656526502
Mattek-Sands B.,1476.4455748284265,1489.9623697802842,1490.4154548137851,1473.267830038325,133,67,12,363.0,1831.0,-0.06207631418542525
Mauresmo A.,1501.6166938732072,1500.9777719249264,1501.2640092431177,1502.9370531063867,69,23,17,17.0,6206.0,-0.04999531556723402
Mayr P.,1492.9298781376026,1493.3943058054738,1492.2837597874604,1486.8201183052518,52,63,6,205.0,4057.0,-0.23077373325299103
Mboko V.,1831.2393541723222,1754.5503936614248,1783.9514806708203,1833.9514806708203,46,13,2,9.0,92.0,-0.11545767373342564
McNally C.,1607.1806029059767,1607.1806029059767,1607.1806029059767,1657.1806029059767,35,13,15,70.0,15.0,0.1177682397646263
Mchale C.,1447.0221681626833,1448.6520082121795,1447.8642570630193,1398.6520082121795,218,102,42,261.0,1524.0,-0.1695340979333522
Mcnally C.,1460.0557113038333,1471.711188686997,1473.1921090026017,1459.1333051773286,47,11,12,540.0,593.0,-0.17635228722828755
Medina G. A.,1499.9177886718153,1499.9177886718153,1499.917760845743,1499.9177886718153,0,0,1,34.0,6649.0,
Medina Garrigues A.,1492.5017372916352,1502.808983116703,1498.038993892731,1494.6517625340741,157,143,21,125.0,4501.0,-0.33586288959842425
Mediorreal A.V.,1462.7408997422046,1463.6911555755905,1462.7408997422046,1462.7408997422046,0,2,0,753.0,153.0,
Melander H.,1499.7616725296746,1499.7617585966736,1499.7616725296746,1499.7616725296746,0,1,0,677.0,5536.0,
Melichar N.,1498.9557649365142,1498.956173928156,1498.956173928156,1498.956173928156,1,0,0,635.0,3995.0,
Melnikova M.,1456.7075099421577,1455.6484624764842,1462.293693303895,1443.0472765007553,4,10,4,440.0,915.0,-0.2117152486915053
Melzer I.,1498.2658668037727,1498.2378192563071,1498.1037428471036,1498.1037428471036,1,2,0,56.0,4478.0,
Mendez S.,1478.8265364933995,1478.8139656304004,1478.8139656304004,1478.8139656304004,2,0,0,211.0,1642.0,
Mertens E.,1682.766422636724,1682.766422636724,1682.766422636724,1732.766422636724,312,117,69,24.0,1.0,0.13300593625531298
Mestach A.S.,1494.1421807180309,1495.316122996649,1494.4791527614245,1493.222576063413,6,4,2,98.0,4002.0,-0.2033771982460015
Meusburger Y.,1496.0993541739865,1501.4441112931513,1498.4548708378318,1497.3757806387057,55,69,9,93.0,4240.0,-0.11917728340082923
Micic E.,1508.1111072324488,1507.6952482533839,1507.6952482533839,1507.6952482533839,2,0,0,302.0,46.0,
Mijacika A.,1499.9987058189452,1499.9988474582779,1499.9987058189452,1499.9987058189452,0,2,0,246.0,5526.0,
Mikadze T.,1499.7580343735308,1499.7579681175782,1499.7579681175782,1499.7579681175782,1,0,0,377.0,5519.0,
Milevskaya K.,1499.939209992201,1499.9392124641286,1499.9392124641286,1499.9392124641286,1,0,0,347.0,6970.0,
Min G.,1480.0047753866502,1475.8158484785079,1472.6681667770758,1465.4803737378647,17,24,2,344.0,1078.0,-0.03944053429898642
Minella M.,1454.0513372163014,1467.8469438237544,1458.1080275855275,1427.1216537882458,77,57,8,201.0,1770.0,-0.1502372823138588
Minnen G.,1441.4485512034232,1431.4112027016513,1475.857825391829,1456.3294722231417,86,12,23,202.0,80.0,-0.15319288197973852
Minor B.,1497.9629109898206,1497.961231820039,1497.961231820039,1497.961231820039,1,0,0,958.0,3287.0,
Miranda Otarola M.,1499.926785748708,1499.926785748708,1499.926785748708,1499.926785748708,0,1,0,669.0,6774.0,
Mircic T.,1499.9158039464314,1499.9158155074042,1499.9158039464314,1499.9158039464314,0,1,0,278.0,6628.0,
Mirza S.,1498.8352593363352,1498.874635105808,1499.139573400896,1497.7700497469334,104,17,22,192.0,5213.0,-0.0757318638572449
Mishina D.,1492.8464707525225,1492.8400224818388,1492.8400224818388,1492.8400224818388,1,0,0,403.0,1993.0,
Mitu A.,1474.64376123396,1490.647755556862,1480.1631766672342,1472.7435757776066,10,21,3,216.0,936.0,-0.13973555495529394
Miyazaki Y.,1483.0234378195082,1473.4820010631997,1470.3353896668696,1473.4820010631997,5,0,7,166.0,717.0,-0.03675614692786555
Mladenovic K.,1438.0692486365124,1432.4630800560997,1442.5134359055542,1392.5134359055542,262,111,60,218.0,719.0,-0.2294837340855735
Mokh M.,1499.907155696257,1499.9071926433062,1499.9071926433062,1499.9071926433062,1,0,0,395.0,6515.0,
Molik A.,1499.3690457546363,1499.0868042803236,1499.2455508726298,1498.6372123479593,49,9,8,134.0,5701.0,-0.0557477434117018
Molinero F.,1499.252617456806,1499.200114704418,1499.1743276986751,1499.1743276986751,1,1,0,184.0,4527.0,
Monnet C.,1475.4106765883068,1454.0791284702464,1465.7361415486048,1465.7361415486048,2,7,0,205.0,45.0,
Monova P.,1498.0750162294585,1498.0817798952328,1498.0817798952328,1498.0817798952328,1,0,0,186.0,3239.0,
Monroy Y.,1473.768633062755,1474.1408215613046,1473.768633062755,1473.768633062755,0,2,0,765.0,879.0,
Montgomery R.,1491.3690345760174,1498.8288041412848,1559.1736614328242,1541.3690345760174,21,11,10,195.0,61.0,0.08091624967691624
Moore J.,1499.5631076154482,1499.563351660094,1499.563351660094,1499.563351660094,12,0,0,139.0,6410.0,-0.07505638177804425
Moore T.,1485.6971525842275,1484.790527379553,1490.4846968412423,1484.790527379553,1,0,15,434.0,1833.0,-0.10286860714514184
Morderger Y.,1489.8349569980267,1489.642054439098,1489.8349569980267,1489.8349569980267,0,1,0,379.0,1567.0,
Morigami A.,1499.4082087361792,1499.5401080109582,1499.4597801322616,1499.1574939541638,32,10,5,527.0,6163.0,-0.09066258393509474
Morita A.,1496.2694045273954,1499.4037398577339,1497.202709914061,1494.887051340504,131,39,19,113.0,4520.0,-0.022931512355548078
Morvayova V.,1492.1850740941877,1492.9470757907534,1492.9470757907534,1492.9470757907534,3,0,0,300.0,48.0,
Moser L.M.,1498.6785270976357,1498.913744549956,1498.5965376007214,1498.5965376007214,1,5,0,395.0,4345.0,
Mrdeza T.,1474.441405199824,1465.052813722445,1459.564252860974,1459.564252860974,7,9,0,225.0,1811.0,-0.3728900369727496
Muchova K.,1870.1752816996675,1788.3048299768989,1765.2557081784857,1917.3012451360048,165,52,32,9.0,50.0,0.16217575779356053
Mueller A.,1499.274303995056,1499.274420344944,1499.274420344944,1499.274420344944,2,0,0,499.0,4779.0,
Muguruza Blanco G.,1499.8938974820778,1499.6970424613637,1499.7000251460295,1499.7041285840578,3,5,1,112.0,5192.0,
Muguruza G.,1581.1708284335712,1534.379169125099,1508.7393902751667,1553.867492977319,308,89,49,82.0,1308.0,-0.1904066071670853
Muhamed A.,1499.939207699982,1499.9392028288928,1499.9392028288928,1499.9392028288928,1,0,0,709.0,6971.0,
Muhammad A.,1457.6525656698313,1456.0309214735532,1455.788757733103,1445.712237413435,16,3,2,349.0,1077.0,-0.03841381827204282
Muller M.,1498.9821415855536,1499.506397341137,1498.956482017537,1498.665253134106,25,34,2,178.0,6583.0,-0.12511290594724978
Munoz D.,1499.9475402814492,1499.9475393470584,1499.9475402814492,1499.9475402814492,0,1,0,358.0,7125.0,
Munoz Gallegos D.,1499.9257959552,1499.9258003981083,1499.9257959552,1499.9257959552,0,1,0,355.0,6760.0,
Muramatsu C.,1495.0035068444872,1494.98225982617,1494.98225982617,1494.98225982617,1,0,0,214.0,2392.0,
Murray S.,1485.521910020875,1484.5747025378018,1486.9464625457547,1484.5747025378018,1,0,5,243.0,1874.0,
Myskina A.,1499.900051510523,1499.8991058544946,1499.8928816542682,1499.8928816542682,1,1,0,51.0,7032.0,
Naef C.,1480.1980251967232,1482.46182275852,1491.7259287435331,1482.2269329971862,2,1,6,161.0,808.0,
Nagy K.,1499.7702851688225,1499.7722422807274,1499.746367093887,1499.746367093887,1,5,0,182.0,6628.0,
Nahimana S.,1471.7269266765793,1472.3340111033644,1471.7269266765793,1471.7269266765793,0,6,0,231.0,102.0,
Naito Y.,1492.3303465143733,1492.570459476956,1492.570459476956,1492.570459476956,1,0,0,210.0,1440.0,
Nakamura A.,1498.2334553059568,1498.721501492827,1498.996627705553,1497.8593379395863,42,6,9,221.0,5437.0,-0.2619101991702928
Naklo T.,1456.9253739132841,1457.794983369713,1457.794983369713,1457.794983369713,3,0,0,543.0,305.0,
Namigata J.,1485.3788742807628,1486.9600116992237,1485.1296706959997,1485.1296706959997,16,1,0,300.0,2546.0,-0.35647380557496355
Nara K.,1468.8098358237482,1493.6449982479571,1481.498087374221,1465.926721727649,139,31,22,155.0,1908.0,0.14526114735451973
Navarro E.,1621.9299017464275,1621.9299017464275,1629.694177755558,1671.9299017464275,108,47,36,28.0,12.0,-0.041845880420437576
Naydenova A.,1498.594241928616,1498.592365763404,1498.592365763404,1498.592365763404,1,0,0,276.0,3681.0,
Neuwirth Y.,1499.3263139004418,1499.326315312411,1499.3263139004418,1499.3263139004418,0,1,0,310.0,4437.0,
Ng K.Y.,1498.600978292368,1498.6040873551947,1498.6040873551947,1498.6040873551947,1,0,0,1127.0,3631.0,
Ngounoue C.,1449.0485599064039,1450.4705778738562,1445.9787907319312,1445.9787907319312,7,1,0,178.0,370.0,
Niculescu M.,1477.6917403297596,1480.1390469942987,1481.1574444919386,1460.3471501374959,268,62,37,191.0,1889.0,-0.25712959110112277
Niemeier J.,1452.252458038663,1450.603619549735,1498.0617794199275,1471.9187703215564,35,33,20,566.0,40.0,-0.24639498102735563
Njiric S.,1499.8324886464557,1499.832460123045,1499.8324886464557,1499.8324886464557,0,1,0,988.0,5900.0,
Noel A.,1486.7437245180354,1487.0258865099147,1487.0258865099147,1487.0258865099147,1,0,0,784.0,733.0,
Nogueira A.,1499.9442583087016,1499.9442604139429,1499.9442583087016,1499.9442583087016,0,1,0,815.0,7062.0,
Noha Akugue N.,1485.456346602494,1496.6865583088716,1485.56241416047,1485.56241416047,1,12,0,144.0,39.0,-0.14934087095793114
Nooni H.,1499.939243167045,1499.9392419760652,1499.9392419760652,1499.9392419760652,1,0,0,554.0,6971.0,
Noskova L.,1783.655045996185,1693.495895207956,1793.8896283800134,1843.8896283800134,116,35,34,8.0,11.0,0.2151891166513119
Nugroho P.,1464.0913166857317,1463.6032230815426,1463.6032230815426,1463.6032230815426,2,0,0,535.0,671.0,
Nugroho P.M.,1484.0,1484.0,1484.0,1484.0,1,0,0,280.0,305.0,
Nunez Fuentes V.,1499.7699091850827,1499.769958992568,1499.7699091850827,1499.7699091850827,0,3,0,550.0,6403.0,
Nuudi M.,1488.2701971424988,1488.3049077965763,1488.3049077965763,1488.3049077965763,1,0,0,640.0,1433.0,
O'Brien K.,1498.6277117165694,1498.4769523247687,1498.3660019715767,1497.500170731202,16,8,9,215.0,5550.0,-0.1845835910112312
O'brien K.,1499.925008528463,1499.9249752079434,1499.952185475263,1499.9249752079434,1,0,4,124.0,6753.0,
Obziler T.,1499.7510917325749,1499.4365680213891,1499.4341320428139,1499.2874872013858,21,10,3,179.0,6403.0,-0.20261958773268002
Ogorodova A.,1499.9088209328593,1499.9088209323952,1499.9088209323952,1499.9088209323952,1,0,0,1093.0,6543.0,
Okalova M.,1497.1792613465063,1497.111968880502,1497.111968880502,1497.111968880502,2,0,0,464.0,354.0,
Okamura K.,1475.3459825381003,1474.4541557441923,1473.1527862930163,1473.1527862930163,4,1,0,183.0,517.0,
Oktiabreva A.,1482.2215191065627,1482.1842024435132,1482.1842024435132,1482.1842024435132,1,0,0,403.0,41.0,
Okuno A.,1498.81533615917,1498.8136039773922,1498.8136039773922,1498.8136039773922,1,0,0,288.0,3855.0,
Olaru I.,1498.984094811643,1499.1246916472214,1498.9101313312588,1498.1881686696538,40,38,6,121.0,5884.0,-0.04858383872548083
Olaru I.R.,1499.781887454086,1499.783729744006,1499.7683916715864,1499.7683916715864,1,1,0,54.0,6214.0,
Olaru R.,1499.0749704106072,1499.1018544954882,1499.1803630674133,1499.0749704106072,0,3,1,887.0,4436.0,
Oliynykova O.,1537.9472049234864,1571.0010769202477,1564.1731473123887,1575.3443077234826,10,16,1,46.0,4.0,0.09790614795199881
Olmos G.,1476.4266145823913,1476.3778087158744,1476.3778087158744,1476.3778087158744,4,0,0,685.0,1692.0,
Olyanovskaya V.,1492.0868648773105,1492.1139350890926,1492.0868648773105,1492.0868648773105,0,1,0,678.0,1868.0,
Ondraskova Z.,1498.2909710166225,1498.172491997218,1497.9216903496063,1497.1921197259094,12,15,3,1423.0,5191.0,-0.27277576538301707
Oprandi R.,1493.3148394616567,1495.5566994883022,1495.5286105774067,1489.7006316322675,60,48,11,135.0,3793.0,-0.11934188979856802
Orlik A.,1499.8954663118352,1499.895468691024,1499.8954663118352,1499.8954663118352,0,1,0,739.0,6396.0,
Ormaechea P.,1486.9157905805264,1472.4565901806404,1477.6741913601793,1468.8125421602165,18,39,3,183.0,1245.0,-0.21917334232860408
Ortenzi J.,1519.7851180677349,1530.297404611893,1524.897277791697,1524.897277791697,1,4,0,206.0,148.0,
Osaka M.,1496.4869198726603,1496.4872344153375,1496.4872344153375,1496.4872344153375,1,0,0,338.0,2719.0,
Osaka N.,1815.3173976142173,1749.9092280772632,1747.2804906646484,1865.3173976142173,244,66,40,13.0,18.0,0.019751723119128872
Osorio M.,1536.663973256867,1607.6661687271098,1526.4639303842885,1576.4639303842885,96,66,17,58.0,6.0,-0.1459874967591529
Osorio Serrano M.C.,1500.9169288514559,1500.9076190797293,1500.9169288514559,1500.9169288514559,0,4,0,438.0,2697.0,
Ostapenko J.,1643.984150503241,1658.976836172146,1668.2540160510719,1693.984150503241,295,114,77,30.0,15.0,-0.043717575111615115
Osterloh L.,1499.1315031783433,1498.9321684938095,1499.0232312744977,1498.4420846723267,30,8,5,196.0,5802.0,-0.07083329917414821
Osuigwe W.,1409.582911449909,1421.9202476341354,1411.7644839561303,1411.7644839561303,19,1,0,197.0,34.0,-0.11968499595000864
Oudin M.,1494.0421393711642,1495.8297148404745,1497.9771606940253,1491.7479142401642,79,29,17,127.0,4371.0,-0.05380070752650662
Oz I.,1443.8895230644598,1451.168319768325,1435.7996603187935,1435.7996603187935,4,5,0,424.0,47.0,
Ozaki R.,1477.0401688246754,1477.4306473371735,1480.0013525410445,1469.7119978923306,48,3,5,292.0,2546.0,-0.20695695389855365
Ozegovic N.,1499.8040521102666,1499.8352999721892,1499.8371134883532,1499.7906120481543,2,3,2,213.0,6613.0,
Ozgen P.,1482.006732906746,1479.8799347800625,1479.5218469753643,1479.5218469753643,1,8,0,320.0,1594.0,
Paar L.I.,1499.9307739429182,1499.946088114334,1499.9307739429182,1499.9307739429182,0,2,0,301.0,2657.0,
Palicova B.,1458.9562057597077,1456.9113274241176,1453.1915007565226,1453.1915007565226,4,1,0,179.0,403.0,
Palkina K.,1499.6760794644924,1499.6757629130288,1499.6757629130288,1499.6757629130288,7,0,0,243.0,5682.0,
Pandzic J.,1499.9211477970275,1499.9211498215764,1499.9211477970275,1499.9211477970275,0,3,0,189.0,6668.0,
Panova A.,1493.250600626041,1497.9729014486843,1494.7041765726076,1492.5775667647354,48,29,3,155.0,3789.0,0.029676444412728653
Paoletti M.,1476.2972978375522,1476.1183762959167,1476.2972978375522,1476.2972978375522,0,4,0,294.0,1208.0,
Paolini J.,1678.166791850002,1682.0078146466237,1652.0624686214742,1702.0624686214742,173,99,25,17.0,53.0,-0.016921451954478584
Papadakis L.,1478.2579077738633,1478.2579077738633,1476.7234914382825,1478.2579077738633,0,0,2,332.0,1161.0,
Papamichail D.,1457.388742854333,1460.2266249843974,1445.6107132716083,1445.6107132716083,11,6,0,163.0,151.0,-0.07086231957757633
Paquet C.,1370.287581201035,1441.1182195772187,1420.6114770941767,1391.1182195772187,21,37,3,236.0,138.0,-0.24659114742522395
Pareja J.,1494.9360743365928,1510.745552667579,1498.7525384010482,1498.7525384010482,2,6,0,308.0,33.0,
Park S.,1475.1595120245213,1475.0797604020697,1475.0797604020697,1475.0797604020697,2,0,0,293.0,349.0,
Parks A.,1497.1485806872454,1480.9701675877125,1472.468487396367,1522.468487396367,89,33,11,89.0,3.0,0.026205156416229503
Parmentier P.,1472.0642595879174,1468.248301711888,1474.35638358184,1442.64061095792,153,123,21,164.0,2161.0,-0.15244213771808346
Parra Santonja A.,1496.3787655283982,1498.8747476017675,1497.6853803537558,1495.4408853207685,18,54,10,216.0,4702.0,-0.13056818056307273
Parrizas Diaz N.,1483.4108951961798,1433.825357576067,1446.1843135012184,1449.8867951646603,55,30,5,111.0,516.0,-0.21819991286626433
Parry D.,1618.3495202707597,1618.3495202707597,1618.3495202707597,1668.3495202707597,73,44,18,50.0,1.0,0.17501329942799915
Paszek T.,1491.97857362193,1492.678706044849,1496.5713369443247,1485.6796859335514,131,34,39,111.0,3632.0,-0.046328810681584176
Patterson T.,1497.9329690210443,1497.951270901518,1497.951270901518,1497.951270901518,2,0,0,459.0,3876.0,
Pattinama Kerkhove L.,1466.6219672473571,1466.7651357695306,1476.323690481743,1466.7651357695306,8,0,7,203.0,1174.0,-0.00532619487623337
Pavlovic I.,1498.8866404187888,1498.9787310422653,1498.7351125762002,1498.7351125762002,2,5,0,175.0,4844.0,
Pavlyuchen. A.,1499.9999765478003,1499.999981410344,1499.999981410344,1499.999981410344,2,0,0,85.0,6577.0,
Pavlyuchenkova A.,1534.0908050954104,1515.4944565826288,1558.6994066761197,1554.1663493423364,491,164,60,116.0,130.0,-0.43388968614808276
Pedone G.,1470.021752696011,1469.67395298197,1470.021752696011,1470.021752696011,0,2,0,229.0,481.0,
Peer S.,1498.8188420332638,1497.690816829771,1497.861358966672,1495.3981790597197,251,83,24,121.0,4064.0,-0.08839822911492123
Peers S.,1499.4973386835031,1499.4971221443918,1499.4971221443918,1499.4971221443918,7,0,0,151.0,5703.0,
Pegula J.,1918.6318986623996,1804.0222517715529,1794.041480699298,1945.253906460968,295,81,44,3.0,6.0,-0.03859669527491194
Pella C.,1500.9009297592102,1501.1787494798193,1501.1590555889886,1501.1590555889886,2,3,0,197.0,3680.0,
Pelletier M.E.,1498.8427208419016,1498.9206336239756,1498.7821286659519,1498.7821286659519,8,1,0,206.0,5101.0,
Peng S.,1509.9640951667016,1494.4755992389914,1497.8806356391647,1503.9368028412161,313,96,37,106.0,2390.0,-0.1988021222963252
Pennetta F.,1522.0446914472748,1506.9139719593259,1502.7373894289105,1525.5176839841483,286,152,35,8.0,3958.0,0.04643321753991725
Pera B.,1430.0418246493996,1530.0418246493996,1464.94855225514,1480.0418246493996,119,82,18,111.0,388.0,0.049234026616929105
Perebiynis T.,1499.6414607938582,1499.759977778395,1499.6767676818458,1499.5297814954147,12,9,5,183.0,6277.0,-0.10002365517598816
Pereira T.,1490.7341796848373,1493.49777557956,1488.914088278153,1484.6307387870322,25,45,4,204.0,3520.0,-0.2647622400345291
Perez A.,1499.5771994648424,1499.5769667411848,1499.5769667411848,1499.5769667411848,1,0,0,260.0,4934.0,
Perez E.,1436.9893595810381,1440.9958354840098,1441.1092123117328,1427.4809945907614,9,2,2,456.0,1056.0,-0.33058689380450745
Perez Garcia M.P.,1499.1117245532355,1499.113016734632,1499.1117245532355,1499.1117245532355,0,1,0,1171.0,4156.0,
Perianu A.,1500.0000630098284,1500.0000805481602,1500.0000805481602,1500.0000805481602,2,0,0,218.0,6982.0,
